r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,supp_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
227191.61776950,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,17.00000000,0.06000000,32658.00000000,91.00000000,201.44000000,2938.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3152.00000000,264794.00000000,14491.00000000,8547.00000000,3.00000000,3.00000000,0.00000440,4652051.73056228,0.00034037,0.00031726,44944.00000000,0.00000378,0.00006901,0.00011700,472.80000000
179620.90318820,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.00000000,0.06000000,33512.00000000,66.00000000,201.44000000,2906.58960332,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3216.41279076,491814.02495980,9454.11161762,9796.78415511,3.00000000,3.00000000,0.00000557,2933867.47319842,0.00034405,0.00031091,59248.62121377,0.00000203,0.00010577,0.00010207,482.46191861
179914.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.00000000,0.06000000,32979.00000000,65.29867100,201.44000000,2939.75360169,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3285.00000000,797682.00000000,9802.44598826,16596.00000000,3.00000000,3.00000000,0.00000556,3363602.31793414,0.00034016,0.00030441,44203.54800195,0.00000125,0.00010202,0.00006026,492.75000000
214263.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.02161823,0.06000000,35508.00000000,72.48670529,201.44000000,3499.23565512,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2812.00000000,829392.00000000,12560.26795431,18227.20025198,3.00000000,3.00000000,0.00000467,3108785.47049746,0.00028578,0.00035562,121965.54280819,0.00000121,0.00007962,0.00005486,421.80000000
209007.47793723,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.52648854,0.06000000,20828.00000000,63.81056556,201.44000000,3070.29950186,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3471.00000000,688704.56012796,9834.92902034,12264.00000000,3.00000000,3.00000000,0.00000478,2328036.88557783,0.00032570,0.00028810,6352.16940440,0.00000145,0.00010168,0.00008154,520.65000000
220316.86807877,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,17.87077519,0.06000000,28081.00000000,86.00000000,201.44000000,2939.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3010.00000000,633847.56005424,18685.80895855,17956.82542054,3.00000000,3.00000000,0.00000454,4727300.83629673,0.00034025,0.00033223,44521.00000000,0.00000158,0.00005352,0.00005569,451.50000000
224064.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.16364731,0.06000000,31175.00000000,78.00000000,201.44000000,3332.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3245.62524074,782735.15742210,16297.12214209,19636.08840062,3.00000000,3.00000000,0.00000446,3284004.76232959,0.00030012,0.00030811,33124.00000000,0.00000128,0.00006136,0.00005093,486.84378611
228920.48045379,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.78320501,0.06000000,21770.00000000,78.43643769,201.44000000,2827.19328690,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2700.77781363,865969.28638746,18321.98086743,15678.12697526,3.00000000,3.00000000,0.00000437,3950724.02284375,0.00035371,0.00037026,104204.17402172,0.00000115,0.00005458,0.00006378,405.11667204
216747.28973335,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.40189209,0.06000000,36223.00000000,62.24207182,201.44000000,2777.17297428,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2979.10740906,223178.47573659,8554.42102381,12941.02216499,3.00000000,3.00000000,0.00000461,2702148.11638282,0.00036008,0.00033567,138999.99110599,0.00000448,0.00011690,0.00007727,446.86611136
202027.51833770,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,18.21389940,0.06000000,34047.00000000,56.00000000,201.44000000,3060.98034854,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3557.00000000,290884.00000000,15845.01178447,10038.00000000,3.00000000,3.00000000,0.00000495,3724659.08595953,0.00032669,0.00028114,7924.49834616,0.00000344,0.00006311,0.00009962,533.55000000
196192.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,11.00000000,0.06000000,32684.00000000,89.23658256,201.44000000,3171.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3476.37484877,837950.36976074,7929.00000000,14871.00000000,3.00000000,3.00000000,0.00000510,2975015.42488635,0.00031536,0.00028766,441.00000000,0.00000119,0.00012612,0.00006724,521.45622732
198789.89219188,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,16.41712188,0.06000000,27111.00000000,94.87371145,201.44000000,2758.25269076,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2911.79036259,906565.00000000,19145.58594392,12182.37634299,3.00000000,3.00000000,0.00000503,4606333.04774097,0.00036255,0.00034343,153465.95430046,0.00000110,0.00005223,0.00008209,436.76855439
200865.84017005,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.44997337,0.06000000,29155.00000000,69.00000000,201.44000000,2861.32482275,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2700.00000000,695503.41878659,19776.00000000,7931.50647797,3.00000000,3.00000000,0.00000498,3117465.51172486,0.00034949,0.00037037,83333.35796037,0.00000144,0.00005057,0.00012608,405.00000000
209455.40791550,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.35074933,0.06000000,22685.00000000,76.34347301,201.44000000,3340.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3310.03393008,780727.55981130,18935.22718338,9640.84124970,3.00000000,3.00000000,0.00000477,3780624.16920785,0.00029940,0.00030211,36100.00000000,0.00000128,0.00005281,0.00010373,496.50508951
202676.14420258,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,19.00000000,0.06000000,17976.00000000,81.00000000,201.44000000,3351.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3245.56854912,710638.59783550,16913.00000000,14039.00000000,3.00000000,3.00000000,0.00000493,4848589.21276005,0.00029842,0.00030811,40401.00000000,0.00000141,0.00005913,0.00007123,486.83528237
210640.56138800,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,18.00000000,0.06000000,35512.00000000,48.00000000,201.44000000,2765.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3427.71606451,705355.80517059,6166.83963896,10573.18991865,3.00000000,3.00000000,0.00000475,3355737.84802182,0.00036166,0.00029174,148225.00000000,0.00000142,0.00016216,0.00009458,514.15740968
219607.44953537,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,17.37885647,0.06000000,17776.00000000,78.93615074,201.44000000,3244.47043440,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3124.98783438,522875.52492292,11129.89663705,7789.94613180,3.00000000,3.00000000,0.00000455,4366742.08611473,0.00030822,0.00032000,8924.66297535,0.00000191,0.00008985,0.00012837,468.74817516
213166.22851691,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,11.00000000,0.06000000,33300.00000000,90.12179856,201.44000000,3267.17266006,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2835.00000000,479903.25665563,14752.80020659,13553.37950518,3.00000000,3.00000000,0.00000469,2992687.52995659,0.00030608,0.00035273,13729.43226635,0.00000208,0.00006778,0.00007378,425.25000000
181956.07580361,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.49392529,0.06000000,34901.00000000,43.37411972,201.44000000,2933.53621866,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3195.00000000,442559.36843960,8036.00000000,11787.16107520,3.00000000,3.00000000,0.00000550,2367268.30946963,0.00034089,0.00031299,46856.56863259,0.00000226,0.00012444,0.00008484,479.25000000
192143.47787284,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,11.32671217,0.06000000,17887.00000000,63.00000000,201.44000000,2964.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3067.55122651,614911.00000000,9376.36603554,17374.38129848,3.00000000,3.00000000,0.00000520,2485873.20218594,0.00033738,0.00032599,34596.00000000,0.00000163,0.00010665,0.00005756,460.13268398
195760.87500567,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.34431822,0.06000000,33370.00000000,45.00000000,201.44000000,2867.94026309,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3238.00000000,483873.72587200,10448.63265929,18696.64739286,3.00000000,3.00000000,0.00000511,2393286.42217899,0.00034868,0.00030883,79557.69518498,0.00000207,0.00009571,0.00005349,485.70000000
200129.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.00000000,0.06000000,32251.00000000,62.33286108,201.44000000,3249.50714105,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3006.44060899,412078.68774437,7707.00000000,16947.22251289,3.00000000,3.00000000,0.00000500,2834943.23863263,0.00030774,0.00033262,9901.67111975,0.00000243,0.00012975,0.00005901,450.96609135
204996.50151402,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.02684105,0.06000000,23963.00000000,91.57193768,201.44000000,3152.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3154.69279797,746574.00000000,6747.50356279,16286.00000000,3.00000000,3.00000000,0.00000488,3852903.18939389,0.00031726,0.00031699,4.00000000,0.00000134,0.00014820,0.00006140,473.20391970
223170.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,20.00000000,0.06000000,17848.00000000,59.44794701,201.44000000,3220.14901185,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3566.79821830,244544.98079203,19900.00000000,17725.56551475,3.00000000,3.00000000,0.00000448,4239190.08787826,0.00031054,0.00028036,4920.88386336,0.00000409,0.00005025,0.00005642,535.01973275
210916.87991099,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.00000000,0.06000000,30557.00000000,68.58548224,201.44000000,3400.92119084,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2863.61955150,457335.00000000,14998.00000000,15424.00000000,3.00000000,3.00000000,0.00000474,2309458.14929443,0.00029404,0.00034921,62961.44401482,0.00000219,0.00006668,0.00006483,429.54293272
214939.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,16.55699996,0.06000000,27201.00000000,40.62729851,201.44000000,3386.09325556,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3234.88692076,618200.52826166,18955.82526584,9659.08205288,3.00000000,3.00000000,0.00000465,2792821.59234310,0.00029533,0.00030913,55740.02531999,0.00000162,0.00005275,0.00010353,485.23303811
183259.00854288,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,16.00000000,0.06000000,24260.00000000,40.00000000,201.44000000,2765.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2938.00000000,965434.00000000,11561.00000000,10419.00000000,3.00000000,3.00000000,0.00000546,2673786.68407814,0.00036166,0.00034037,148225.00000000,0.00000104,0.00008650,0.00009598,440.70000000
223826.01018408,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,18.36686919,0.06000000,25717.00000000,79.42430649,201.44000000,3004.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3409.62153358,496962.00000000,12162.00000000,11551.00152379,3.00000000,3.00000000,0.00000447,4632100.46807784,0.00033289,0.00029329,21316.00000000,0.00000201,0.00008222,0.00008657,511.44323004
195181.49807653,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.81475245,0.06000000,31550.00000000,69.12239283,201.44000000,3433.03598859,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3120.94664698,708047.93117165,13790.00000000,12645.35021526,3.00000000,3.00000000,0.00000512,2973392.61173080,0.00029129,0.00032042,80109.37083466,0.00000141,0.00007252,0.00007908,468.14199705
177585.03559243,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.62360233,0.06000000,18008.00000000,58.14406732,201.44000000,3515.72423736,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3156.00000000,660291.00000000,16007.54582494,14945.96256494,3.00000000,3.00000000,0.00000563,3058640.20015489,0.00028444,0.00031686,133754.21779400,0.00000151,0.00006247,0.00006691,473.40000000
217236.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,11.47188590,0.06000000,16776.00000000,75.00000000,201.44000000,3592.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3063.51348139,772597.00000000,6943.27944682,14905.23191954,3.00000000,3.00000000,0.00000460,2795389.66724331,0.00027840,0.00032642,195364.00000000,0.00000129,0.00014402,0.00006709,459.52702221
183555.29829223,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.16555484,0.06000000,25344.00000000,52.00000000,201.44000000,3206.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3045.71323870,761709.54672881,14132.71661240,12388.29297857,3.00000000,3.00000000,0.00000545,2966409.39924727,0.00031192,0.00032833,3136.00000000,0.00000131,0.00007076,0.00008072,456.85698580
227034.51695226,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,16.00000000,0.06000000,32612.00000000,71.33569515,201.44000000,3332.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3297.00000000,904384.71288124,11226.47327011,17044.37001886,3.00000000,3.00000000,0.00000440,3783335.88681868,0.00030012,0.00030331,33124.00000000,0.00000111,0.00008908,0.00005867,494.55000000
180916.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,19.03289186,0.06000000,26861.00000000,81.00000000,201.44000000,3168.14350746,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3450.76115050,340521.00000000,7583.07247205,5568.97910508,3.00000000,3.00000000,0.00000553,4856982.85020933,0.00031564,0.00028979,329.18686303,0.00000294,0.00013187,0.00017957,517.61417258
201349.36179485,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.00000000,0.06000000,17201.00000000,95.15951044,201.44000000,3580.55801734,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2829.64367784,484395.56661971,18618.00000000,14624.18530007,3.00000000,3.00000000,0.00000497,3935230.12140889,0.00027929,0.00035340,185380.20629206,0.00000206,0.00005371,0.00006838,424.44655168
195616.38923295,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.91487647,0.06000000,26814.00000000,59.00000000,201.44000000,3294.42036743,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2708.00000000,283272.75660223,9942.49801082,13896.16175801,3.00000000,3.00000000,0.00000511,2725035.98874682,0.00030354,0.00036928,20857.24252922,0.00000353,0.00010058,0.00007196,406.20000000
198595.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,20.00000000,0.06000000,17998.00000000,87.89166173,201.44000000,3006.37482651,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2731.00000000,470954.10415380,14728.05959580,15454.36286405,3.00000000,3.00000000,0.00000504,5360056.64877138,0.00033263,0.00036617,20628.19045911,0.00000212,0.00006790,0.00006471,409.65000000
183009.32274820,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,20.00000000,0.06000000,33491.00000000,61.71081520,201.44000000,2998.84099099,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3434.00000000,919200.25677274,17765.86687136,18014.00000000,3.00000000,3.00000000,0.00000546,4335283.91471625,0.00033346,0.00029121,22849.04600586,0.00000109,0.00005629,0.00005551,515.10000000
215762.82782258,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,19.00000000,0.06000000,31652.00000000,88.21041397,201.44000000,3161.76658230,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2978.97692186,683952.00000000,5277.00000000,6364.03758079,3.00000000,3.00000000,0.00000463,5103126.04960032,0.00031628,0.00033569,138.45245904,0.00000146,0.00018950,0.00015713,446.84653828
208382.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.00000000,0.06000000,28081.00000000,95.00000000,201.44000000,3223.98215892,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3028.00000000,600287.00000000,13290.19059192,13283.48040185,3.00000000,3.00000000,0.00000480,3369660.81673516,0.00031018,0.00033025,5473.35983836,0.00000167,0.00007524,0.00007528,454.20000000
222510.51615246,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,19.00000000,0.06000000,17876.00000000,74.50626647,201.44000000,3106.75757557,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3058.72576246,729552.17943516,16296.01842237,9032.00000000,3.00000000,3.00000000,0.00000449,4611477.14312428,0.00032188,0.00032693,1869.90727024,0.00000137,0.00006136,0.00011072,458.80886437
219860.29079383,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.17185371,0.06000000,18161.00000000,58.86467222,201.44000000,3218.93173563,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2814.00000000,371364.00000000,15645.49585813,12633.10950365,3.00000000,3.00000000,0.00000455,3196850.02932293,0.00031066,0.00035537,4751.58417631,0.00000269,0.00006392,0.00007916,422.10000000
231733.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,11.73850211,0.06000000,25828.00000000,76.93809955,201.44000000,3291.54886365,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2975.14243239,988002.00000000,12292.00000000,15301.55544805,3.00000000,3.00000000,0.00000432,2904479.62281812,0.00030381,0.00033612,20036.08079969,0.00000101,0.00008135,0.00006535,446.27136486
176678.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,20.00000000,0.06000000,33680.00000000,52.20315424,201.44000000,2771.09515223,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2730.00000000,269583.41463262,15705.39862013,17912.58231682,3.00000000,3.00000000,0.00000566,3921198.44041803,0.00036087,0.00036630,143568.88366369,0.00000371,0.00006367,0.00005583,409.50000000
182675.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,19.00000000,0.06000000,31263.00000000,99.21941936,201.44000000,3025.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3354.85611677,642058.59272485,6385.88614823,19440.00000000,3.00000000,3.00000000,0.00000547,5476238.93032329,0.00033058,0.00029808,15625.00000000,0.00000156,0.00015660,0.00005144,503.22841751
227439.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,11.51536774,0.06000000,33118.00000000,60.00000000,201.44000000,2993.90247300,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3040.55091478,488076.02287168,18833.10857646,7505.31668606,3.00000000,3.00000000,0.00000440,2454366.08157257,0.00033401,0.00032889,24366.43793607,0.00000205,0.00005310,0.00013324,456.08263722
199238.35451418,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.00000000,0.06000000,26633.00000000,64.00000000,201.44000000,3108.51709605,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3317.84625259,242841.00000000,5489.78007290,10749.01055404,3.00000000,3.00000000,0.00000502,2215535.75413824,0.00032170,0.00030140,1720.83131994,0.00000412,0.00018216,0.00009303,497.67693789
220482.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.84844078,0.06000000,35781.00000000,51.61091359,201.44000000,3422.00299406,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3366.16910616,966112.00000000,5609.37989695,13227.44626656,3.00000000,3.00000000,0.00000454,2501878.03244759,0.00029223,0.00029707,73985.62877660,0.00000104,0.00017827,0.00007560,504.92536592
193728.87396755,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,16.00000000,0.06000000,19703.00000000,95.21275977,201.44000000,2985.65227363,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3091.00000000,874332.53972503,17609.74375450,7126.00000000,3.00000000,3.00000000,0.00000516,4498915.67823694,0.00033494,0.00032352,27010.17516146,0.00000114,0.00005679,0.00014033,463.65000000
222513.14134038,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.48955102,0.06000000,26952.00000000,40.07537888,201.44000000,3597.72576128,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2773.62677369,985571.00000000,19968.14435420,9975.80704817,3.00000000,3.00000000,0.00000449,1754907.62267012,0.00027795,0.00036054,200458.35731721,0.00000101,0.00005008,0.00010024,416.04401605
208418.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.31681619,0.06000000,29731.00000000,75.90157493,201.44000000,3007.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3203.62133972,942637.39852356,12805.00000000,9723.84568005,3.00000000,3.00000000,0.00000480,3268298.06210805,0.00033256,0.00031215,20449.00000000,0.00000106,0.00007809,0.00010284,480.54320096
222971.89550574,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,20.00000000,0.06000000,21590.00000000,48.56906722,201.44000000,2919.29751496,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3188.00000000,593438.88969311,15976.00000000,5483.00000000,3.00000000,3.00000000,0.00000448,3755057.84942217,0.00034255,0.00031368,53223.63660378,0.00000169,0.00006259,0.00018238,478.20000000
206688.12083318,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,11.79707739,0.06000000,19549.00000000,72.97996882,201.44000000,2917.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2896.00000000,710774.79864882,7749.00000000,16711.00000000,3.00000000,3.00000000,0.00000484,2827921.89969355,0.00034282,0.00034530,54289.00000000,0.00000141,0.00012905,0.00005984,434.40000000
182227.85990761,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.62315076,0.06000000,17667.00000000,62.85671254,201.44000000,3295.49717321,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3379.00000000,965316.00000000,12868.64076103,5916.00000000,3.00000000,3.00000000,0.00000549,2766620.21368210,0.00030344,0.00029595,21169.42741115,0.00000104,0.00007771,0.00016903,506.85000000
218112.37417089,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.76196582,0.06000000,31174.00000000,55.19538027,201.44000000,3171.69596315,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3211.00000000,475912.01436885,8328.28584292,6610.00000000,3.00000000,3.00000000,0.00000458,2587199.94596250,0.00031529,0.00031143,470.71481719,0.00000210,0.00012007,0.00015129,481.65000000
210916.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,13.94799794,0.06000000,18361.00000000,84.00000000,201.44000000,2845.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2782.00000000,764493.77730677,7041.63653931,6783.67259514,3.00000000,3.00000000,0.00000474,3637895.54260838,0.00035149,0.00035945,93025.00000000,0.00000131,0.00014201,0.00014741,417.30000000
208778.89599182,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,10.00000000,0.06000000,34494.00000000,63.00000000,201.44000000,3496.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3592.00000000,267355.00000000,14285.00000000,14371.98975213,3.00000000,3.00000000,0.00000479,2194699.72039487,0.00028604,0.00027840,119716.00000000,0.00000374,0.00007000,0.00006958,538.80000000
214244.54007486,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.77280836,0.06000000,16992.00000000,66.00000000,201.44000000,3042.57490949,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3568.00000000,649753.00000000,16290.02798571,10145.66370908,3.00000000,3.00000000,0.00000467,3559640.72292025,0.00032867,0.00028027,11540.15007057,0.00000154,0.00006139,0.00009856,535.20000000
213414.62711953,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,19.29340091,0.06000000,32082.00000000,47.00000000,201.44000000,2931.23182982,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3541.37137647,826460.00000000,7452.75394064,9462.82150321,3.00000000,3.00000000,0.00000469,3551716.41285536,0.00034115,0.00028238,47859.51228265,0.00000121,0.00013418,0.00010568,531.20570647
190463.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.78466717,0.06000000,34996.00000000,97.98965033,201.44000000,3438.14501539,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3111.68993347,565507.00000000,17793.00000000,6079.00000000,3.00000000,3.00000000,0.00000525,4515588.23070327,0.00029085,0.00032137,83027.54989391,0.00000177,0.00005620,0.00016450,466.75349002
227037.70044990,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.37760412,0.06000000,18980.00000000,93.00000000,201.44000000,3109.44245349,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2776.82843781,673283.28671808,18825.75636749,13335.47975316,3.00000000,3.00000000,0.00000440,4263332.68946164,0.00032160,0.00036012,1644.91457856,0.00000149,0.00005312,0.00007499,416.52426567
176635.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,14.00000000,0.06000000,22829.00000000,45.00000000,201.44000000,2707.65546317,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2769.72200776,594393.54749337,17973.97846199,12752.85606674,3.00000000,3.00000000,0.00000566,2510882.11131632,0.00036932,0.00036105,195668.68926683,0.00000168,0.00005564,0.00007841,415.45830116
216790.68606521,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,12.00000000,0.06000000,31996.00000000,49.00000000,201.44000000,2793.00000000,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,2701.00000000,673870.71610294,6893.36729124,16801.00000000,3.00000000,3.00000000,0.00000461,2265007.64759724,0.00035804,0.00037023,127449.00000000,0.00000148,0.00014507,0.00005952,405.15000000
215283.42939698,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,19.93658585,0.06000000,19607.00000000,94.17014154,201.44000000,2897.74162713,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3317.53704168,395481.34939072,18328.16969305,6838.00000000,3.00000000,3.00000000,0.00000465,5568901.03051519,0.00034510,0.00030143,63634.28668070,0.00000253,0.00005456,0.00014624,497.63055625
197213.49220811,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,15.87293170,0.06000000,33121.00000000,61.77477318,201.44000000,2774.41126449,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3097.00000000,791195.76535796,14541.00000000,14971.44233357,3.00000000,3.00000000,0.00000507,3442822.41426238,0.00036044,0.00032289,141066.89823959,0.00000126,0.00006877,0.00006679,464.55000000
178041.92080549,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,17.89763484,0.06000000,27740.00000000,60.85697973,201.44000000,2948.92138291,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3117.00000000,533816.08753592,16108.28051012,17777.29737331,3.00000000,3.00000000,0.00000562,3847269.93614148,0.00033911,0.00032082,40432.61025171,0.00000187,0.00006208,0.00005625,467.55000000
207928.65785749,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,17.00000000,0.06000000,21158.00000000,61.69327523,201.44000000,3399.39597810,450.00000000,6.00000000,6.00000000,4.50000000,2700.00000000,3163.71980725,736064.00000000,8054.68361062,8481.00000000,3.00000000,3.00000000,0.00000481,3684362.86434041,0.00029417,0.00031608,62198.35389245,0.00000136,0.00012415,0.00011791,474.55797109
