r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
180479.5514,10000,6,6,4.5,26305.14,17.76773299,0.06,32010,64,201.44,2995.377305,450,6,6,4.5,2700,2909.331477,923669.7674,18751.22277,7857,3,3,5.54079E-06,3936504.771,0.000333848,154.6226949,1.08264E-06,5.33299E-05,0.000127275,436.3997216
196245.0005,10000,6,6,4.5,26305.14,14,0.06,27807,86,201.44,3566.435678,450,6,6,4.5,2700,3068.727431,236996.0375,14038,7926.034994,3,3,5.09567E-06,3703376.659,0.000280392,-416.4356778,4.21948E-06,7.12352E-05,0.000126166,490.996389
204402.5842,10000,6,6,4.5,26305.14,20,0.06,27566,93.87781749,201.44,3232.943432,450,6,6,4.5,2700,3337.324522,524789.1048,9904.321432,15281.68819,3,3,4.89231E-06,5576202.861,0.000309316,-82.94343184,1.90553E-06,0.000100966,6.54378E-05,467.2254331
188778,10000,6,6,4.5,26305.14,12.07624846,0.06,30686,55.42390862,201.44,3050.183759,450,6,6,4.5,2700,2935.179447,546432.0797,9299.873692,13739.59946,3,3,5.29723E-06,2454263.047,0.000327849,99.81624142,1.83005E-06,0.000107528,7.27823E-05,440.2769171
175240.3036,10000,6,6,4.5,26305.14,13,0.06,33203,76.43534967,201.44,3195.91221,450,6,6,4.5,2700,3104.405978,292298,11371,13049,3,3,5.70645E-06,3203986.555,0.0003129,-45.91221033,3.42117E-06,8.7943E-05,7.66342E-05,310.4405978
204115.1255,10000,6,6,4.5,26305.14,10,0.06,35194,42.81015312,201.44,3039.003724,450,6,6,4.5,2700,3316,870677.2785,12672.22112,17147.0297,3,3,4.8992E-06,1740599.472,0.000329055,110.9962762,1.14853E-06,7.89128E-05,5.83191E-05,663.2
213928.6563,10000,6,6,4.5,26305.14,10.92154184,0.06,21915,51.26523247,201.44,2998,450,6,6,4.5,2700,3292.283123,617911.1622,15485,13170.83109,3,3,4.67446E-06,2118109.906,0.000333556,152,1.61836E-06,6.45786E-05,7.59254E-05,427.996806
229289.904,10000,6,6,4.5,26305.14,14,0.06,35983,42,201.44,3302.522436,450,6,6,4.5,2700,3461,920320,17154.39105,19070.24944,3,3,4.36129E-06,2409064.282,0.000302799,-152.522436,1.08658E-06,5.82941E-05,5.24377E-05,553.76
221600,10000,6,6,4.5,26305.14,18,0.06,35236,59.11818615,201.44,3149.220535,450,6,6,4.5,2700,2916,872586.1636,9879.810803,8779.901331,3,3,4.51264E-06,3802558.85,0.000317539,0.779464756,1.14602E-06,0.000101217,0.000113896,554.04
224157,10000,6,6,4.5,26305.14,16.64596613,0.06,17175,62.42298508,201.44,2867,450,6,6,4.5,2700,3156.091202,925415.3689,19373.00048,14327.18439,3,3,4.46116E-06,3633176.572,0.000348797,283,1.0806E-06,5.16182E-05,6.97974E-05,473.4136803
228052.5954,10000,6,6,4.5,26305.14,13.20985594,0.06,27587,41.03548179,201.44,3452,450,6,6,4.5,2700,2783.651252,327866,12356.41725,16038.46588,3,3,4.38495E-06,2241633.366,0.000289687,-302,3.05003E-06,8.09296E-05,6.23501E-05,501.0572254
220406,10000,6,6,4.5,26305.14,13.64036484,0.06,33261,58.98463587,201.44,2890,450,6,6,4.5,2700,3469,473562.9923,15235,18921,3,3,4.53708E-06,2877664.153,0.000346021,260,2.11165E-06,6.56383E-05,5.28513E-05,624.42
191117,10000,6,6,4.5,26305.14,15.0189207,0.06,26356,74.63957364,201.44,2932.871625,450,6,6,4.5,2700,3528.411814,770386.6268,17845.29479,10300.08805,3,3,5.2324E-06,3649143.927,0.000340963,217.128375,1.29805E-06,5.60372E-05,9.70865E-05,529.2617722
206472.181,10000,6,6,4.5,26305.14,15,0.06,32029,46,201.44,3069.387449,450,6,6,4.5,2700,2940.042338,664701.4728,15713.00966,11956.13364,3,3,4.84327E-06,2725942.788,0.000325798,80.61255124,1.50443E-06,6.36415E-05,8.36391E-05,588.0084677
222839.7457,10000,6,6,4.5,26305.14,15.70182154,0.06,23843,65,201.44,3119.6926,450,6,6,4.5,2700,3169.389001,881112.44,8068.046012,14024.22525,3,3,4.48753E-06,3511307.221,0.000320544,30.30740024,1.13493E-06,0.000123946,7.13052E-05,412.0205701
180432.0009,10000,6,6,4.5,26305.14,11.83809537,0.06,26936,60.04576609,201.44,2703.853759,450,6,6,4.5,2700,2881,638732.696,15387.2203,10992.55917,3,3,5.54225E-06,2524306.277,0.000369842,446.1462412,1.5656E-06,6.4989E-05,9.09706E-05,345.72
204384.7059,10000,6,6,4.5,26305.14,18,0.06,19579,48.72119026,201.44,3373.10715,450,6,6,4.5,2700,3108.165667,486372.8613,9720.701397,11027.18166,3,3,4.89273E-06,3385899.143,0.000296463,-223.1071497,2.05604E-06,0.000102873,9.0685E-05,497.3065067
209927.0135,10000,6,6,4.5,26305.14,13.48830886,0.06,27911,83.12002269,201.44,3263.340869,450,6,6,4.5,2700,3542,336919.5128,6969,17024.57517,3,3,4.76356E-06,3495841.008,0.000306434,-113.3408688,2.96807E-06,0.000143493,5.87386E-05,708.4
206002.7074,10000,6,6,4.5,26305.14,19.85390238,0.06,33284,47,201.44,3221,450,6,6,4.5,2700,2914.940511,255566,9251,6795.778146,3,3,4.85431E-06,3654898.962,0.000310463,-71,3.91288E-06,0.000108096,0.00014715,495.5398868
231893,10000,6,6,4.5,26305.14,12,0.06,22226,92.64360715,201.44,3189.391558,450,6,6,4.5,2700,2820,704831.7959,10145.6028,10709,3,3,4.31233E-06,3319260.2,0.000313539,-39.3915578,1.41878E-06,9.85649E-05,9.33794E-05,394.8
192221.92,10000,6,6,4.5,26305.14,12.0907969,0.06,23083,85.66783284,201.44,3524,450,6,6,4.5,2700,2708.328523,710654.7601,10424.83936,10623.81835,3,3,5.20232E-06,3190923.357,0.000283768,-374,1.40715E-06,9.59247E-05,9.41281E-05,297.9161375
199694.2713,10000,6,6,4.5,26305.14,15,0.06,26783,69.22776957,201.44,3016,450,6,6,4.5,2700,2994.636231,462497.3839,6281,11387.68163,3,3,5.00765E-06,3483615.718,0.000331565,134,2.16217E-06,0.00015921,8.78142E-05,329.4099854
229980.4969,10000,6,6,4.5,26305.14,15.29071788,0.06,17476,94,201.44,3306.715968,450,6,6,4.5,2700,3222.454565,874007.4136,15659.12729,5576.427348,3,3,4.34819E-06,4266535.527,0.000302415,-156.7159681,1.14416E-06,6.38605E-05,0.000179326,483.3681848
216481.6453,10000,6,6,4.5,26305.14,11.37587949,0.06,26045,60.29864497,201.44,3587.690858,450,6,6,4.5,2700,3123,966362.5934,19858.83759,18713.23889,3,3,4.61933E-06,2431869.651,0.000278731,-437.6908583,1.03481E-06,5.03554E-05,5.34381E-05,405.99
177292.8014,10000,6,6,4.5,26305.14,19.03159615,0.06,23484,94,201.44,2701,450,6,6,4.5,2700,3549.571493,847930.3374,12057,8583,3,3,5.64039E-06,5310344.599,0.000370233,449,1.17934E-06,8.29394E-05,0.000116509,709.9142987
220211.4223,10000,6,6,4.5,26305.14,19,0.06,28847,84.86292174,201.44,2913.290652,450,6,6,4.5,2700,2854.947968,700904,9812.562941,10013.30749,3,3,4.54109E-06,4986033.218,0.000343254,236.7093479,1.42673E-06,0.00010191,9.98671E-05,485.3411546
228677.1839,10000,6,6,4.5,26305.14,18.79618395,0.06,35496,90.9422577,201.44,3001.344561,450,6,6,4.5,2700,3278.098352,346823.1247,9625,18806.12437,3,3,4.37298E-06,5141619.149,0.000333184,148.6554385,2.88331E-06,0.000103896,5.31742E-05,557.2767199
196833,10000,6,6,4.5,26305.14,15.90754994,0.06,29888,53.5451924,201.44,2876,450,6,6,4.5,2700,3567.58679,969951,19586,18372.15631,3,3,5.08045E-06,3166695.931,0.000347705,274,1.03098E-06,5.10569E-05,5.44302E-05,642.1656222
220122.4879,10000,6,6,4.5,26305.14,18.03478243,0.06,36018,50.28449552,201.44,3498.067897,450,6,6,4.5,2700,3434.175893,248591.5261,17407,18292.85394,3,3,4.54293E-06,3457340.426,0.000285872,-348.0678972,4.02266E-06,5.74482E-05,5.46662E-05,583.8099019
214897.2689,10000,6,6,4.5,26305.14,15,0.06,34435,95.69029486,201.44,3519.902034,450,6,6,4.5,2700,3534.922572,623418.9332,19360.42687,7108,3,3,4.65339E-06,4230413.052,0.000284099,-369.9020339,1.60406E-06,5.16518E-05,0.000140687,494.8891601
220688.0385,10000,6,6,4.5,26305.14,19.10941329,0.06,24328,74.8784748,201.44,3047.943038,450,6,6,4.5,2700,2859.328903,639739.9133,10499,13611.91184,3,3,4.53128E-06,4651920.946,0.00032809,102.0569618,1.56314E-06,9.52472E-05,7.34651E-05,514.6792025
183378.4594,10000,6,6,4.5,26305.14,18.60449403,0.06,24839,61.94532416,201.44,2999.071014,450,6,6,4.5,2700,3443,748335.2949,15452,19208,3,3,5.4532E-06,4041976.275,0.000333437,150.9289856,1.3363E-06,6.47165E-05,5.20616E-05,654.17
186388.8586,10000,6,6,4.5,26305.14,12,0.06,16998,44,201.44,3295.980019,450,6,6,4.5,2700,2984.942173,586620,15258.27249,8089,3,3,5.36513E-06,2123359.994,0.0003034,-145.9800186,1.70468E-06,6.55382E-05,0.000123625,507.4401694
201850.8044,10000,6,6,4.5,26305.14,18.90986795,0.06,25314,44,201.44,3395.917092,450,6,6,4.5,2700,2970,726576.2011,11688,12745.03747,3,3,4.95415E-06,3346038.091,0.000294471,-245.9170918,1.37632E-06,8.55578E-05,7.84619E-05,534.6
192899,10000,6,6,4.5,26305.14,13.14652987,0.06,31557,54,201.44,3102.387892,450,6,6,4.5,2700,3470.448261,858096,12060.84754,17834.05153,3,3,5.18406E-06,2630378.021,0.000322332,47.61210831,1.16537E-06,8.29129E-05,5.60725E-05,694.0896523
230139,10000,6,6,4.5,26305.14,18.94597835,0.06,30650,68.38007423,201.44,3590.80651,450,6,6,4.5,2700,2790,954708.4979,18216.50075,15036.30678,3,3,4.3452E-06,4367627.141,0.000278489,-440.8065099,1.04744E-06,5.48953E-05,6.65057E-05,334.8
200492,10000,6,6,4.5,26305.14,19.15936474,0.06,23806,91.13387074,201.44,2820,450,6,6,4.5,2700,3075.031286,912635.2454,17072.27072,9562.806929,3,3,4.98773E-06,5247588.525,0.00035461,330,1.09573E-06,5.85745E-05,0.000104572,584.2559443
188161.7801,10000,6,6,4.5,26305.14,14.68791229,0.06,21509,58.36659094,201.44,2753,450,6,6,4.5,2700,3553,674059,16566.64598,12931.53281,3,3,5.31458E-06,3079140.073,0.00036324,397,1.48355E-06,6.03622E-05,7.73304E-05,568.48
199300.7079,10000,6,6,4.5,26305.14,17.34541048,0.06,35428,54.35665307,201.44,3405.84421,450,6,6,4.5,2700,2848.829166,725202.7752,12598.72384,12906.9699,3,3,5.01754E-06,3484231.36,0.000293613,-255.8442102,1.37892E-06,7.93731E-05,7.74775E-05,455.8126666
209823,10000,6,6,4.5,26305.14,12.49962447,0.06,17128,99.48034967,201.44,2957,450,6,6,4.5,2700,2719.151435,315005,8790.969252,18457.97964,3,3,4.76592E-06,3608362.213,0.000338181,193,3.17455E-06,0.000113753,5.41771E-05,462.2557439
180668.4113,10000,6,6,4.5,26305.14,16.91700034,0.06,20285,48.10249287,201.44,3309.081358,450,6,6,4.5,2700,3171,840529,9488,16165.84954,3,3,5.535E-06,3157873.196,0.000302199,-159.0813578,1.18973E-06,0.000105396,6.18588E-05,507.36
206270,10000,6,6,4.5,26305.14,13.08533013,0.06,26975,73.08026438,201.44,3021.080463,450,6,6,4.5,2700,2845,991420.4394,9062.328829,8892.122413,3,3,4.84801E-06,3139319.578,0.000331007,128.9195365,1.00865E-06,0.000110347,0.000112459,569
207740.3605,10000,6,6,4.5,26305.14,17.10395389,0.06,34189,55.43848301,201.44,2702,450,6,6,4.5,2700,3200.127286,454627.979,19447.03835,16597.51676,3,3,4.8137E-06,3476594.978,0.000370096,448,2.1996E-06,5.14217E-05,6.025E-05,384.0152743
181032,10000,6,6,4.5,26305.14,11,0.06,24103,55,201.44,3046.127986,450,6,6,4.5,2700,3517,914676.6525,10658.3416,13022,3,3,5.52389E-06,2225261.62,0.000328286,103.8720137,1.09328E-06,9.38232E-05,7.67931E-05,668.23
192253.0275,10000,6,6,4.5,26305.14,16,0.06,33327,97.82027614,201.44,2885,450,6,6,4.5,2700,3083.129877,702647,13333,11781.02625,3,3,5.20148E-06,4572440.807,0.00034662,265,1.42319E-06,7.50019E-05,8.48822E-05,554.9633778
197352,10000,6,6,4.5,26305.14,12.79467511,0.06,28907,84.66931486,201.44,3280.449238,450,6,6,4.5,2700,2822.978403,548576.5781,11067.45036,14582.60892,3,3,5.06709E-06,3353016.329,0.000304836,-130.4492383,1.8229E-06,9.0355E-05,6.85748E-05,366.9871924
227647.7732,10000,6,6,4.5,26305.14,11.05984551,0.06,29620,40,201.44,3094.313386,450,6,6,4.5,2700,3405.111013,290095,18851,10839.13958,3,3,4.39275E-06,1848229.228,0.000323173,55.68661438,3.44715E-06,5.30476E-05,9.22582E-05,340.5111013
196151,10000,6,6,4.5,26305.14,12,0.06,23383,87,201.44,3553.186972,450,6,6,4.5,2700,3132.989864,522349.594,16600.04497,16607.37873,3,3,5.09811E-06,3196418.063,0.000281437,-403.1869724,1.91443E-06,6.02408E-05,6.02142E-05,375.9587837
183286,10000,6,6,4.5,26305.14,18,0.06,31899,64.99938754,201.44,3285.284292,450,6,6,4.5,2700,3270,968516.2402,15866.77437,13864.2028,3,3,5.45595E-06,4025212.776,0.000304388,-135.2842921,1.03251E-06,6.30248E-05,7.21282E-05,588.6
220517,10000,6,6,4.5,26305.14,14.63075433,0.06,30041,54,201.44,3151.342476,450,6,6,4.5,2700,2824.541042,590662,7146.690991,10240.88984,3,3,4.5348E-06,2927343.946,0.000317325,-1.342475735,1.69302E-06,0.000139925,9.76478E-05,367.1903355
193621,10000,6,6,4.5,26305.14,20,0.06,18732,80.75452203,201.44,2805.682408,450,6,6,4.5,2700,3153,594944,17180.77172,10944.46237,3,3,5.16473E-06,5094492.003,0.00035642,344.3175923,1.68083E-06,5.82046E-05,9.13704E-05,346.83
190899,10000,6,6,4.5,26305.14,16.9479133,0.06,25580,74.23306673,201.44,3549.008039,450,6,6,4.5,2700,3386.752851,829318.0438,5721,7664,3,3,5.23837E-06,4104360.071,0.000281769,-399.0080395,1.20581E-06,0.000174795,0.00013048,406.4103422
185428,10000,6,6,4.5,26305.14,14.61970194,0.06,34657,86.44658176,201.44,2859.491527,450,6,6,4.5,2700,2988.591245,876313.5534,19404.512,17970.98572,3,3,5.39293E-06,3879341.321,0.000349713,290.5084725,1.14114E-06,5.15344E-05,5.56453E-05,298.8591245
221424,10000,6,6,4.5,26305.14,16,0.06,25658,83.53708445,201.44,3281.953281,450,6,6,4.5,2700,2783,782731.1942,6159.114518,6931,3,3,4.51622E-06,4159281.837,0.000304697,-131.9532807,1.27758E-06,0.000162361,0.000144279,417.45
218156,10000,6,6,4.5,26305.14,14,0.06,28201,79.1831698,201.44,2807.23335,450,6,6,4.5,2700,3311.258462,939157.3407,15395.80182,18022.5777,3,3,4.58388E-06,3524346.047,0.000356223,342.7666496,1.06478E-06,6.49528E-05,5.5486E-05,529.8013539
206870.6961,10000,6,6,4.5,26305.14,12.90518054,0.06,35119,97,201.44,2799,450,6,6,4.5,2700,3555,879987.5353,10738.91118,5005.717489,3,3,4.83394E-06,3669424.057,0.00035727,351,1.13638E-06,9.31193E-05,0.000199772,462.15
216821.0959,10000,6,6,4.5,26305.14,12.07182718,0.06,24526,80.27051032,201.44,3052,450,6,6,4.5,2700,3517.379922,685476.585,14499,16607.09647,3,3,4.6121E-06,3063919.866,0.000327654,98,1.45884E-06,6.89703E-05,6.02152E-05,527.6069882
204290,10000,6,6,4.5,26305.14,13,0.06,34554,60.83957893,201.44,3173,450,6,6,4.5,2700,2948.271937,517625.2359,16658.95345,8098.044762,3,3,4.895E-06,2793996.455,0.000315159,-23,1.9319E-06,6.00278E-05,0.000123487,501.2062293
228628.3741,10000,6,6,4.5,26305.14,10.82403928,0.06,17406,62,201.44,2967.735901,450,6,6,4.5,2700,2822,341224.9774,7014.980453,11245.66412,3,3,4.37391E-06,2352854.938,0.000336957,182.2640989,2.93062E-06,0.000142552,8.89232E-05,536.18
180117,10000,6,6,4.5,26305.14,11.70754277,0.06,20623,66.66022909,201.44,2901.311071,450,6,6,4.5,2700,3175.19201,569554,12262.30578,11993.67661,3,3,5.55195E-06,2658010.014,0.000344672,248.6889288,1.75576E-06,8.15507E-05,8.33773E-05,381.0230412
175446.6904,10000,6,6,4.5,26305.14,17,0.06,22198,87.55680999,201.44,3348.171329,450,6,6,4.5,2700,3001,698887.9981,16107.3735,15343.33718,3,3,5.69974E-06,4545625.558,0.00029867,-198.1713289,1.43084E-06,6.20834E-05,6.51749E-05,570.19
219449.8715,10000,6,6,4.5,26305.14,18.7541986,0.06,22281,71.62238428,201.44,3145.081838,450,6,6,4.5,2700,3264.339575,481992.0346,19991.47332,10493.47741,3,3,4.55685E-06,4445274.19,0.000317957,4.918162414,2.07472E-06,5.00213E-05,9.52973E-05,359.0773533
187708,10000,6,6,4.5,26305.14,10,0.06,31821,89,201.44,3290,450,6,6,4.5,2700,2892.17593,969164.9505,15637.29836,16900,3,3,5.32742E-06,2700255.023,0.000303951,-140,1.03182E-06,6.39497E-05,5.91716E-05,289.217593
228388,10000,6,6,4.5,26305.14,11,0.06,27339,97.23752862,201.44,2975.379005,450,6,6,4.5,2700,2829.376838,849030.4642,13901,14173.69673,3,3,4.37851E-06,3132303.323,0.000336092,174.6209951,1.17781E-06,7.19373E-05,7.05532E-05,282.9376838
232036.4526,10000,6,6,4.5,26305.14,18,0.06,29210,69,201.44,2948.145793,450,6,6,4.5,2700,2836.910284,275629.3556,6995,10268.77435,3,3,4.30967E-06,4172081.064,0.000339196,201.8542074,3.62806E-06,0.000142959,9.73826E-05,567.3820567
181176.2901,10000,6,6,4.5,26305.14,19.29873731,0.06,27706,85,201.44,3175.157376,450,6,6,4.5,2700,3489.859774,305955,6113.765324,14866.59839,3,3,5.51949E-06,5069335.428,0.000314945,-25.15737646,3.26845E-06,0.000163565,6.72649E-05,488.5803684
226064,10000,6,6,4.5,26305.14,18.26065946,0.06,31026,57,201.44,3288.75812,450,6,6,4.5,2700,3304.332072,381973.3385,17749.11733,17653.31113,3,3,4.42353E-06,3774089.105,0.000304066,-138.7581202,2.61798E-06,5.63408E-05,5.66466E-05,660.8664144
182629.6249,10000,6,6,4.5,26305.14,17,0.06,29517,84,201.44,3083.857769,450,6,6,4.5,2700,2946,507388.7807,12861.34364,8805.955299,3,3,5.47556E-06,4433914.065,0.000324269,66.14223065,1.97088E-06,7.77524E-05,0.00011356,559.74
218502,10000,6,6,4.5,26305.14,12.89885687,0.06,24116,69,201.44,2795.060406,450,6,6,4.5,2700,2844.773155,473816.6785,14167.53836,11928.39659,3,3,4.57662E-06,2989726.471,0.000357774,354.9395941,2.11052E-06,7.05839E-05,8.38336E-05,426.7159732
203489.7486,10000,6,6,4.5,26305.14,17,0.06,30469,86.59355342,201.44,3549.47777,450,6,6,4.5,2700,3012.520763,468334,19883,16644,3,3,4.91425E-06,4515553.966,0.000281732,-399.4777704,2.13523E-06,5.02942E-05,6.00817E-05,512.1285298
218239.3392,10000,6,6,4.5,26305.14,12.7972577,0.06,23137,62.58763037,201.44,3161.963112,450,6,6,4.5,2700,2811.823133,713264,11210,15807,3,3,4.58213E-06,2797568.953,0.000316259,-11.96311199,1.40201E-06,8.92061E-05,6.32631E-05,393.6552386
214332,10000,6,6,4.5,26305.14,15.97600187,0.06,24916,93.39177119,201.44,2890.77938,450,6,6,4.5,2700,2859.669923,782402.0369,11601.63024,12170.02117,3,3,4.66566E-06,4440419.984,0.000345927,259.2206205,1.27812E-06,8.61948E-05,8.21691E-05,457.5471877
204774.6307,10000,6,6,4.5,26305.14,13.87834657,0.06,30161,61,201.44,3020,450,6,6,4.5,2700,2747.066324,926859,14089,18793,3,3,4.88342E-06,2987489.642,0.000331126,130,1.07891E-06,7.09774E-05,5.32113E-05,494.4719383
223858,10000,6,6,4.5,26305.14,10.08144839,0.06,23348,95.68511603,201.44,3461.054423,450,6,6,4.5,2700,2718.702716,916041.5385,6357.2626,15323,3,3,4.46712E-06,2843153.728,0.000288929,-311.0544227,1.09165E-06,0.0001573,6.52614E-05,271.8702716
213845,10000,6,6,4.5,26305.14,16.43207939,0.06,30627,75,201.44,2708.2905,450,6,6,4.5,2700,3140.17477,672237,16281,10361.85771,3,3,4.67628E-06,4004055.248,0.000369237,441.7095005,1.48757E-06,6.14213E-05,9.65078E-05,502.4279632
222722.1898,10000,6,6,4.5,26305.14,15,0.06,32784,85.3802678,201.44,2992.33544,450,6,6,4.5,2700,3548,564044.9242,11730,6365.958651,3,3,4.4899E-06,3950722.678,0.000334187,157.6645597,1.77291E-06,8.52515E-05,0.000157086,390.28
180250,10000,6,6,4.5,26305.14,16,0.06,23553,58.93547916,201.44,3308.399316,450,6,6,4.5,2700,3224,859094.6974,9079.00299,12419.28459,3,3,5.54785E-06,3373780.724,0.000302261,-158.3993159,1.16402E-06,0.000110144,8.05199E-05,386.88
233266.8056,10000,6,6,4.5,26305.14,10,0.06,30711,72.64514298,201.44,2975,450,6,6,4.5,2700,2965.29388,824283.9305,5345.96616,5516.219738,3,3,4.28694E-06,2390532.918,0.000336134,175,1.21317E-06,0.000187057,0.000181284,355.8352656
195914.4808,10000,6,6,4.5,26305.14,18,0.06,27767,96,201.44,3246.700018,450,6,6,4.5,2700,3480.934684,781346.4237,7716.658002,10908.9299,3,3,5.10427E-06,5086347.449,0.000308005,-96.70001758,1.27984E-06,0.00012959,9.1668E-05,382.9028153
184605.15,10000,6,6,4.5,26305.14,13.52684832,0.06,22939,66,201.44,3436.583747,450,6,6,4.5,2700,3117.290825,510653.9355,5834.36526,8293.040575,3,3,5.41697E-06,3052767.716,0.000290987,-286.5837471,1.95827E-06,0.000171398,0.000120583,498.766532
232750.3221,10000,6,6,4.5,26305.14,16.0871768,0.06,24566,40.64281255,201.44,3057.089593,450,6,6,4.5,2700,3486,315032,17246,18586,3,3,4.29645E-06,2714193.874,0.000327109,92.91040735,3.17428E-06,5.79845E-05,5.38039E-05,522.9
189083,10000,6,6,4.5,26305.14,12.40559903,0.06,26441,42.39236556,201.44,2923,450,6,6,4.5,2700,2727.901056,623307.3532,11487.54397,9245.711233,3,3,5.28868E-06,2146649.35,0.000342114,227,1.60434E-06,8.70508E-05,0.000108158,436.464169
199035,10000,6,6,4.5,26305.14,11.77743581,0.06,18378,61.33123282,201.44,2993.511461,450,6,6,4.5,2700,2962.105711,665711.9806,8552.290282,6602,3,3,5.02424E-06,2543492.967,0.000334056,156.4885394,1.50215E-06,0.000116928,0.000151469,444.3158566
224585.4017,10000,6,6,4.5,26305.14,11,0.06,18628,60,201.44,3190.651905,450,6,6,4.5,2700,3432.669566,296179.8027,11652.40435,17613.51368,3,3,4.45265E-06,2344521.469,0.000313416,-40.65190511,3.37633E-06,8.58192E-05,5.67746E-05,583.5538261
211146,10000,6,6,4.5,26305.14,12.12268532,0.06,17185,96.22316001,201.44,3527,450,6,6,4.5,2700,3037.412011,822183.058,8225.465212,19585.60624,3,3,4.73606E-06,3430341.676,0.000283527,-377,1.21627E-06,0.000121574,5.10579E-05,577.1082821
183348.1666,10000,6,6,4.5,26305.14,20,0.06,19292,51.60392195,201.44,3130,450,6,6,4.5,2700,3521.620546,337199.1868,8944.926213,7368,3,3,5.4541E-06,3894129.591,0.000319489,20,2.96561E-06,0.000111795,0.000135722,633.8916982
205322.0364,10000,6,6,4.5,26305.14,11.35535754,0.06,34781,41,201.44,3086.877538,450,6,6,4.5,2700,3536.686995,546232.6573,7019,11896,3,3,4.8704E-06,1925936.243,0.000323952,63.12246216,1.83072E-06,0.00014247,8.40619E-05,707.337399
205260.9023,10000,6,6,4.5,26305.14,12.34713361,0.06,16591,100,201.44,3562.845873,450,6,6,4.5,2700,2944.24475,857876.1481,13446.97201,13151,3,3,4.87185E-06,3575501.186,0.000280675,-412.8458726,1.16567E-06,7.43662E-05,7.60398E-05,559.4065025
187761,10000,6,6,4.5,26305.14,13,0.06,31100,89.57583574,201.44,3137.58861,450,6,6,4.5,2700,3458,970530.0145,17262.11888,14479,3,3,5.32592E-06,3523941.192,0.000318716,12.41139042,1.03036E-06,5.79303E-05,6.90655E-05,484.12
183781,10000,6,6,4.5,26305.14,17.60507057,0.06,27111,44.43098686,201.44,2968.238861,450,6,6,4.5,2700,2719,921802.4648,12144,16489.96959,3,3,5.44126E-06,3133430.919,0.0003369,181.7611391,1.08483E-06,8.23452E-05,6.06429E-05,299.09
224446.7168,10000,6,6,4.5,26305.14,13.8159926,0.06,32390,84,201.44,3382,450,6,6,4.5,2700,2710,531577.8865,15114,12544.84897,3,3,4.4554E-06,3603466.112,0.000295683,-232,1.88119E-06,6.61638E-05,7.9714E-05,352.3
191877.828,10000,6,6,4.5,26305.14,16.38631165,0.06,17957,70,201.44,3168.289915,450,6,6,4.5,2700,2856.252619,251282,16538.83154,9067.73191,3,3,5.21165E-06,3830988.189,0.000315628,-18.28991503,3.97959E-06,6.04638E-05,0.000110281,342.7503143
177144.5985,10000,6,6,4.5,26305.14,10.43596947,0.06,26858,67.73720487,201.44,2806.367087,450,6,6,4.5,2700,3052,680666.0221,15926.74694,12494,3,3,5.64511E-06,2392213.525,0.000356333,343.6329129,1.46915E-06,6.27875E-05,8.00384E-05,610.4
206640.3054,10000,6,6,4.5,26305.14,18.80887317,0.06,32790,84,201.44,3345.493148,450,6,6,4.5,2700,2818,629009.7793,13351.04319,13122,3,3,4.83933E-06,4905701.607,0.00029891,-195.4931477,1.5898E-06,7.49005E-05,7.62079E-05,479.06
223926.6597,10000,6,6,4.5,26305.14,12.21822759,0.06,35427,46,201.44,2975,450,6,6,4.5,2700,2808.011697,434464,16083.20345,13941.99771,3,3,4.46575E-06,2220412.626,0.000336134,175,2.30169E-06,6.21767E-05,7.17257E-05,393.1216376
227213.4866,10000,6,6,4.5,26305.14,12,0.06,22760,42.7031512,201.44,2753,450,6,6,4.5,2700,3070.835081,311891.7067,15808.69604,14763.75293,3,3,4.40115E-06,2085585.406,0.00036324,397,3.20624E-06,6.32563E-05,6.77335E-05,614.1670163
208028.3639,10000,6,6,4.5,26305.14,19.68960535,0.06,26810,78.44765947,201.44,3481.012173,450,6,6,4.5,2700,3439.305079,427178,11723.18027,6617.735514,3,3,4.80704E-06,4928965.569,0.000287273,-331.0121734,2.34094E-06,8.53011E-05,0.000151109,343.9305079
196717.2675,10000,6,6,4.5,26305.14,16.66478963,0.06,28776,42.09760143,201.44,3470,450,6,6,4.5,2700,3588.782301,560121.3685,17348.91911,8142.107125,3,3,5.08344E-06,2871607.146,0.000288184,-320,1.78533E-06,5.76405E-05,0.000122818,717.7564602
201311.564,10000,6,6,4.5,26305.14,18.03187809,0.06,33633,86,201.44,2794.739639,450,6,6,4.5,2700,3407.484233,518506.0457,17434.3205,18288.85539,3,3,4.96742E-06,4769916.89,0.000357815,355.2603609,1.92862E-06,5.73581E-05,5.46781E-05,374.8232656
186767,10000,6,6,4.5,26305.14,11.31207743,0.06,29239,82,201.44,3071.378458,450,6,6,4.5,2700,2978.74584,508194.1533,6698.669759,8906,3,3,5.35426E-06,2908047.254,0.000325587,78.62154194,1.96775E-06,0.000149283,0.000112284,476.5993344
180971,10000,6,6,4.5,26305.14,12,0.06,20312,47.14405612,201.44,2773,450,6,6,4.5,2700,2804,949037.713,17164.44366,18656.74711,3,3,5.52575E-06,2213136.454,0.00036062,377,1.0537E-06,5.826E-05,5.35999E-05,532.76
